"REGION";"CD_REF";"PR";"PR_det";"LRR";"LRR_det";"LRR_N";"LRR_N_det";"LRR_H";"LRR_H_det";"LRR_P";"LRR_P_det";"ZNIEFF";"ZNIEFF_det"
"Provence-Alpes-Côte-d'Azur";"66121";NA;NA;"NT";"pr. B2b (i,ii,iii,iv)";NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66129";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66130";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66133";NA;NA;"VU";"B2ab (ii,iii)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"66134";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66136";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66138";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66141";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66144";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66149";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66154";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"66156";NA;NA;"CR";"B1,B2ab (i,ii,iii,iv)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"66157";NA;NA;"NT";"pr. B2b (iii)";NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66159";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66173";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66174";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66178";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66181";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66187";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66194";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66196";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66198";NA;NA;"EN";"B2ab (i,ii,iii,iv)";NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66200";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66209";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66210";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66211";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66214";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66215";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66217";NA;NA;"CR";"B1,B2ab (i,ii,iii,iv)";NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66223";NA;NA;"VU";"B2ab (i,ii,iii,iv)";NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66226";NA;NA;"EN";"B1,B2 ab(i,ii,iii)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"66229";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66235";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66240";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66248";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66250";NA;NA;"NT";"pr. B1,B2b (iii)";NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66262";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66265";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66268";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66269";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66270";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66276";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66284";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"66421";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"66775";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"66832";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"66996";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"69060";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"69065";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"69378";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"69706";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"69818";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"70911";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"71130";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"71774";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"71782";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"71857";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"71990";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"72009";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"77330";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"77338";NA;NA;"NA";"b";NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"77347";NA;NA;"NA";"b";NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"77367";NA;NA;"NA";"b";NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"77381";NA;NA;"NT";"pr. B2b (ii, iii, iv, v) A2c";NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"77424";NA;NA;"NA";"a";NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"77433";NA;NA;"EN";"B2ab (ii, iii, iv, v)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"77490";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"77559";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"77570";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"77600";NA;NA;"NT";"pr. B2a";NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"77619";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"77756";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"77871";NA;NA;"NT";"pr. B2b (ii, iii)";NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"77949";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"77955";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"77963";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"78039";NA;NA;"NT";"pr. A4a";NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"78048";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"78130";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"78141";NA;NA;"RE";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"78164";NA;NA;"EN";"B2ab (i, ii, iii, iv, v)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"78875";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"79187";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"79251";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"79271";NA;NA;"EN";"B2ab (iii, iv, v)";NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"79273";NA;NA;"NT";"pr. B2b (iii, v)";NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"79278";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"79301";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"79302";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"79305";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"79306";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"79307";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"79308";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"159441";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"159448";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162694";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162695";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162696";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162704";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162707";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162708";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162710";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162729";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162732";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162738";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162741";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162761";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162765";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162780";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162827";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162866";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162926";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162956";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162960";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162977";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162981";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"162982";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"163018";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"163037";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"163106";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"163121";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"163250";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"163252";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"163328";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"163331";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"163332";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"163337";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"163346";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"163347";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"163360";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"163374";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"199294";NA;NA;NA;NA;"NT";"pr.D1";NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199305";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199312";NA;NA;NA;NA;NA;NA;"NAc";NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199318";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199328";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199335";NA;NA;NA;NA;"VU";"CR B2ac(ii;iv) (-2)";"NAd";NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199338";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199343";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199353";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199360";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199374";NA;NA;NA;NA;"LC";NA;"NAd";NA;"NAd";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199409";NA;NA;NA;NA;"EN";"C2a(i)";NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199425";NA;NA;NA;NA;"NT";"pr. A2b";"NAd";NA;"NAd";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199428";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199434";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199440";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199459";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199462";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199463";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199464";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199465";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199473";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199474";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199477";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199489";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199494";NA;NA;NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199521";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199522";NA;NA;NA;NA;NA;NA;NA;NA;"NAb";NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199685";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199692";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199694";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199810";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"199820";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"199835";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"199836";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"199845";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"199846";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"199850";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"199857";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"199891";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"199903";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"199909";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"199958";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"200203";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"216574";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"217970";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"219607";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"219740";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219741";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219742";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219743";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219744";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219746";NA;NA;"VU";"D2";NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"219747";NA;NA;"NT";"pr. B2(iv)";NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219750";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219751";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219752";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219753";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219755";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219756";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219757";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219758";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219759";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219760";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219762";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219763";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219764";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219765";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219766";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219771";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219772";NA;NA;"LC, LC";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"219773";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219787";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219793";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219794";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219795";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219796";NA;NA;"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219799";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219801";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";NA
"Provence-Alpes-Côte-d'Azur";"219805";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219806";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219807";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219808";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219809";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219810";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219811";NA;NA;"NT";"pr. B2b(iii)";NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219815";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219816";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219818";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Provence-Alpes-Côte-d'Azur";"219819";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
